contig_id	mean_contig_cov	cluster_id	nucl_freq.gc	length
NODE_166_length_4660_cov_65.133907	445.88	22	39.8927038626609	4660
NODE_167_length_4588_cov_70.101771	468.082	19	52.6809067131648	4588
NODE_168_length_3995_cov_63.919855	419.519	16	60.9762202753442	3995
NODE_169_length_3863_cov_157.535867	1000.889	4	19.8291483303132	3863
NODE_16_length_566714_cov_72.184268	488.519375	19	52.7611811248707	566714
NODE_170_length_3413_cov_65.202374	436.398	13	50.5713448578963	3413
NODE_171_length_2855_cov_71.672287	472.484	10	46.6900175131348	2855
NODE_172_length_2760_cov_65.088872	434.617	4	26.8115942028986	2760
NODE_173_length_2697_cov_70.655642	467.241	4	22.5064886911383	2697
NODE_174_length_2669_cov_60.821007	400.939	7	61.0340951667291	2669
NODE_175_length_2300_cov_58.657616	384.87	24	59	2300
NODE_176_length_2286_cov_65.758221	430.022	5	61.1986001749781	2286
NODE_177_length_2189_cov_54.549467	363.33	22	34.125171311101	2189
NODE_178_length_2113_cov_668.141490	4600.192	3	52.4372929484146	2113
NODE_179_length_1645_cov_151.111331	924.11	4	15.1367781155015	1645
NODE_17_length_559655_cov_71.704481	485.217181818182	19	55.7929438672039	559655
NODE_180_length_1472_cov_142.720446	876.626	12	45.0407608695652	1472
NODE_181_length_1437_cov_56.031298	385.316	22	39.7355601948504	1437
NODE_182_length_1354_cov_59.088835	376.169	11	56.7208271787297	1354
NODE_183_length_1259_cov_55.820671	403.423	2	71.0087370929309	1259
NODE_184_length_1017_cov_108.111236	687.801	22	34.8082595870207	1017
NODE_185_length_1016_cov_80.752531	553.353	22	42.1259842519685	1016
NODE_186_length_1010_cov_51.477916	356.183	1	54.1584158415842	1010
NODE_187_length_1009_cov_250.867347	1577.444	22	32.804757185332	1009
NODE_188_length_922_cov_64.466667	385.936	NA	53.0368763557484	922
NODE_189_length_821_cov_68.046110	390.352	NA	59.5615103532278	821
NODE_18_length_558803_cov_72.379415	490.654618181818	19	53.9547926550144	558803
NODE_190_length_772_cov_0.376744	3.036	NA	44.9481865284974	772
NODE_191_length_753_cov_0.426518	11.22	NA	43.6918990703851	753
NODE_192_length_725_cov_161.750836	971.48	NA	41.3793103448276	725
NODE_193_length_706_cov_81.582038	475.965	NA	42.0679886685552	706
NODE_194_length_699_cov_0.215035	3.851	NA	56.6523605150215	699
NODE_195_length_675_cov_6.231752	113.127	NA	64.2962962962963	675
NODE_196_length_640_cov_195.962963	1044.033	NA	16.09375	640
NODE_197_length_625_cov_64.889558	479.416	NA	42.4	625
NODE_198_length_557_cov_42.674419	252.022	NA	16.6965888689408	557
NODE_199_length_552_cov_0.242353	1.368	NA	63.0434782608696	552
NODE_19_length_536153_cov_71.981857	487.279396226415	19	54.075609014591	536153
NODE_1_length_1408705_cov_72.036633	487.140757142857	19	53.6845542537295	1408705
NODE_200_length_543_cov_244.557692	1133.407	NA	41.2523020257827	543
NODE_201_length_527_cov_82.062500	607.044	NA	44.4022770398482	527
NODE_202_length_516_cov_103.102828	794.828	NA	57.7519379844961	516
NODE_203_length_499_cov_0.610215	3.012	NA	55.5110220440882	499
NODE_204_length_499_cov_0.376344	1.808	NA	31.8637274549098	499
NODE_205_length_491_cov_0.527473	4.996	NA	47.0468431771894	491
NODE_206_length_481_cov_0.403955	1.881	NA	62.993762993763	481
NODE_207_length_459_cov_70.009036	317.351	NA	32.6797385620915	459
NODE_208_length_449_cov_385.133540	1531.198	NA	51.2249443207127	449
NODE_209_length_449_cov_39.826087	193.989	NA	5.34521158129176	449
NODE_20_length_530363_cov_72.067941	487.791396226415	19	54.3293932646131	530363
NODE_210_length_447_cov_0.446875	2.025	NA	56.5995525727069	447
NODE_211_length_436_cov_0.297735	1.376	NA	53.2110091743119	436
NODE_212_length_435_cov_0.308442	1.386	NA	57.2413793103448	435
NODE_213_length_430_cov_0.290429	1.386	NA	59.0697674418605	430
NODE_214_length_429_cov_0.307947	1.401	NA	37.2960372960373	429
NODE_215_length_427_cov_0.313333	1.41	NA	59.9531615925059	427
NODE_216_length_424_cov_0.262626	2.085	NA	57.5471698113208	424
NODE_217_length_410_cov_38.883392	3141.729	NA	59.7560975609756	410
NODE_218_length_408_cov_0.234875	1.478	NA	65.1960784313726	408
NODE_219_length_406_cov_0.494624	2.217	NA	58.3743842364532	406
NODE_21_length_517819_cov_71.806053	486.007137254902	19	54.9581996798109	517819
NODE_220_length_405_cov_185.104317	767.728	NA	51.1111111111111	405
NODE_221_length_404_cov_0.519856	2.243	NA	39.6039603960396	404
NODE_222_length_400_cov_0.351648	1.51	NA	60	400
NODE_223_length_395_cov_0.317164	1.501	NA	58.4810126582278	395
NODE_224_length_393_cov_0.353383	1.532	NA	62.5954198473282	393
NODE_225_length_392_cov_0.788679	3.546	NA	38.5204081632653	392
NODE_226_length_390_cov_0.368821	4.882	NA	51.2820512820513	390
NODE_227_length_385_cov_0.542636	2.343	NA	61.2987012987013	385
NODE_228_length_383_cov_1.398438	16.446	NA	55.0913838120104	383
NODE_229_length_382_cov_0.541176	2.359	NA	62.303664921466	382
NODE_22_length_485729_cov_71.601186	485.070229166667	19	52.8101060467874	485729
NODE_230_length_382_cov_0.470588	1.976	NA	53.9267015706806	382
NODE_231_length_382_cov_0.360784	1.579	NA	46.5968586387435	382
NODE_232_length_380_cov_1.715415	8.021	NA	25.7894736842105	380
NODE_233_length_380_cov_0.565217	2.382	NA	65.7894736842105	380
NODE_234_length_377_cov_0.460000	4.3	NA	49.0716180371353	377
NODE_235_length_373_cov_0.479675	2.424	NA	68.9008042895442	373
NODE_236_length_373_cov_0.215447	3.102	NA	50.402144772118	373
NODE_237_length_372_cov_354.555102	918.815	NA	48.6559139784946	372
NODE_238_length_372_cov_0.387755	1.621	NA	58.3333333333333	372
NODE_239_length_372_cov_0.293878	1.218	NA	59.1397849462366	372
NODE_23_length_482463_cov_71.811853	485.511229166667	19	55.8144355111169	482463
NODE_240_length_369_cov_132.971074	559.981	NA	52.3035230352304	369
NODE_241_length_368_cov_0.593361	2.459	NA	58.4239130434783	368
NODE_242_length_368_cov_0.290456	1.226	NA	33.695652173913	368
NODE_243_length_367_cov_0.591667	2.463	NA	59.4005449591281	367
NODE_244_length_365_cov_0.197479	1.573	NA	64.3835616438356	365
NODE_245_length_362_cov_0.604255	2.497	NA	65.7458563535912	362
NODE_246_length_359_cov_0.478448	4.273	NA	47.075208913649	359
NODE_247_length_357_cov_0.521739	2.115	NA	39.4957983193277	357
NODE_248_length_357_cov_0.408696	1.686	NA	60.5042016806723	357
NODE_249_length_357_cov_0.404348	1.683	NA	57.4229691876751	357
NODE_24_length_480484_cov_72.136444	488.162854166667	19	54.9556280750244	480484
NODE_250_length_355_cov_0.394737	1.699	NA	59.1549295774648	355
NODE_251_length_352_cov_70.644444	260.545	NA	31.25	352
NODE_252_length_352_cov_0.293333	1.631	NA	61.6477272727273	352
NODE_253_length_351_cov_0.642857	2.581	NA	53.5612535612536	351
NODE_254_length_350_cov_0.295964	2.114	NA	54	350
NODE_255_length_349_cov_0.644144	2.593	NA	53.8681948424069	349
NODE_256_length_343_cov_0.425926	1.761	NA	60.6413994169096	343
NODE_257_length_343_cov_0.166667	1.321	NA	39.9416909620991	343
NODE_258_length_342_cov_0.665116	2.646	NA	35.672514619883	342
NODE_259_length_342_cov_0.441860	2.205	NA	61.6959064327485	342
NODE_25_length_464830_cov_71.162605	481.217717391304	19	56.1028763203752	464830
NODE_260_length_342_cov_0.437209	1.76	NA	40.3508771929825	342
NODE_261_length_340_cov_0.431925	1.765	NA	60.2941176470588	340
NODE_262_length_340_cov_0.140845	1.776	NA	62.3529411764706	340
NODE_263_length_338_cov_0.426540	1.769	NA	34.3195266272189	338
NODE_264_length_337_cov_0.680952	2.685	NA	60.2373887240356	337
NODE_265_length_335_cov_0.903846	3.594	NA	62.6865671641791	335
NODE_266_length_335_cov_0.230769	1.803	NA	63.5820895522388	335
NODE_267_length_333_cov_0.165049	1.36	NA	59.7597597597598	333
NODE_268_length_332_cov_0.351220	1.364	NA	61.7469879518072	332
NODE_269_length_330_cov_0.275862	1.83	NA	62.4242424242424	330
NODE_26_length_463254_cov_71.035636	481.43952173913	19	56.3686444153747	463254
NODE_270_length_329_cov_1.509901	11.401	NA	52.5835866261398	329
NODE_271_length_329_cov_0.381188	1.827	NA	59.8784194528875	329
NODE_272_length_328_cov_1.288557	7.39	NA	42.3780487804878	328
NODE_273_length_327_cov_1.380000	3.645	NA	55.6574923547401	327
NODE_274_length_327_cov_0.360000	1.847	NA	56.8807339449541	327
NODE_275_length_327_cov_0.120000	1.838	NA	57.7981651376147	327
NODE_276_length_326_cov_0.341709	3.135	NA	53.3742331288344	326
NODE_277_length_326_cov_0.311558	1.85	NA	58.5889570552147	326
NODE_278_length_326_cov_0.241206	1.758	NA	59.2024539877301	326
NODE_279_length_324_cov_1.477157	192.247	NA	73.1481481481482	324
NODE_27_length_461031_cov_71.652082	485.958956521739	19	55.6274957649269	461031
NODE_280_length_323_cov_0.357143	1.396	NA	58.5139318885449	323
NODE_281_length_322_cov_0.492308	1.876	NA	61.8012422360248	322
NODE_282_length_320_cov_0.502591	4.331	NA	53.4375	320
NODE_283_length_319_cov_0.088542	1.351	NA	50.1567398119122	319
NODE_284_length_316_cov_0.253968	1.703	NA	67.0886075949367	316
NODE_285_length_315_cov_0.510638	3.238	NA	50.1587301587302	315
NODE_286_length_315_cov_0.473404	1.917	NA	67.6190476190476	315
NODE_287_length_315_cov_0.324468	159.829	NA	35.5555555555556	315
NODE_288_length_314_cov_0.310160	4.191	NA	48.0891719745223	314
NODE_289_length_311_cov_0.907609	5.248	NA	42.443729903537	311
NODE_28_length_457538_cov_71.396554	484.509977777778	19	55.4653383981221	457538
NODE_290_length_311_cov_0.782609	4.315	NA	55.6270096463022	311
NODE_291_length_309_cov_0.725275	3.916	NA	43.042071197411	309
NODE_292_length_309_cov_0.225275	1.761	NA	53.7216828478964	309
NODE_293_length_307_cov_1.533333	1.954	NA	43.6482084690554	307
NODE_294_length_307_cov_0.511111	3.401	NA	51.1400651465798	307
NODE_295_length_306_cov_1.251397	11.608	NA	48.3660130718954	306
NODE_296_length_306_cov_0.743017	3.83	NA	49.3464052287582	306
NODE_297_length_305_cov_0.528090	1.974	NA	57.0491803278689	305
NODE_298_length_304_cov_0.395480	1.484	NA	56.25	304
NODE_299_length_302_cov_0.542857	1.997	NA	64.5695364238411	302
NODE_29_length_455896_cov_70.906861	482.004755555556	19	56.439626581501	455896
NODE_2_length_1249106_cov_71.745293	485.780459677419	19	55.3022721850668	1249106
NODE_300_length_302_cov_0.274286	1.5	NA	45.364238410596	302
NODE_301_length_301_cov_0.528736	1.993	NA	55.4817275747508	301
NODE_302_length_300_cov_49.144509	200.14	NA	26.6666666666667	300
NODE_303_length_300_cov_0.491329	3.01	NA	48.3333333333333	300
NODE_304_length_299_cov_0.959302	3.525	NA	54.180602006689	299
NODE_305_length_298_cov_0.415205	1.517	NA	64.0939597315436	298
NODE_306_length_298_cov_0.140351	1.997	NA	55.3691275167785	298
NODE_307_length_297_cov_130.717647	302.104	NA	56.2289562289562	297
NODE_308_length_297_cov_0.552941	2.034	NA	51.8518518518519	297
NODE_309_length_297_cov_0.329412	2.768	NA	52.8619528619529	297
NODE_30_length_444123_cov_70.189423	473.876772727273	19	57.5153729935176	444123
NODE_310_length_297_cov_0.276471	2.03	NA	60.6060606060606	297
NODE_311_length_296_cov_0.757396	4.179	NA	58.1081081081081	296
NODE_312_length_295_cov_0.571429	2.047	NA	61.3559322033898	295
NODE_313_length_295_cov_0.363095	1.532	NA	48.8135593220339	295
NODE_314_length_294_cov_0.574850	2.054	NA	28.2312925170068	294
NODE_315_length_294_cov_0.473054	8.384	NA	26.530612244898	294
NODE_316_length_293_cov_0.367470	1286.823	NA	65.5290102389078	293
NODE_317_length_291_cov_0.585366	2.076	NA	32.6460481099656	291
NODE_318_length_290_cov_0.883436	3.124	NA	51.7241379310345	290
NODE_319_length_290_cov_0.588957	2.083	NA	52.7586206896552	290
NODE_31_length_441078_cov_71.376733	484.352454545455	19	55.3054108343649	441078
NODE_320_length_289_cov_0.265432	3.509	NA	46.0207612456747	289
NODE_321_length_288_cov_0.590062	2.094	NA	54.8611111111111	288
NODE_322_length_288_cov_0.434783	1.566	NA	59.375	288
NODE_323_length_287_cov_0.600000	2.105	NA	57.8397212543554	287
NODE_324_length_287_cov_0.493750	6.672	NA	54.7038327526132	287
NODE_325_length_287_cov_0.443750	1.575	NA	63.0662020905923	287
NODE_326_length_287_cov_0.300000	4.979	NA	47.0383275261324	287
NODE_327_length_286_cov_0.603774	2.112	NA	58.7412587412587	286
NODE_328_length_286_cov_0.597484	2.108	NA	60.4895104895105	286
NODE_329_length_286_cov_0.591195	2.105	NA	60.8391608391608	286
NODE_32_length_421463_cov_71.314469	482.628833333333	19	56.0991119030615	421463
NODE_330_length_286_cov_0.377358	2.783	NA	45.1048951048951	286
NODE_331_length_284_cov_0.687898	2.085	NA	43.3098591549296	284
NODE_332_length_284_cov_0.611465	2.127	NA	42.6056338028169	284
NODE_333_length_284_cov_0.611465	4.884	NA	67.9577464788732	284
NODE_334_length_284_cov_0.146497	1.838	NA	43.6619718309859	284
NODE_335_length_283_cov_0.589744	3.265	NA	21.2014134275618	283
NODE_336_length_282_cov_0.748387	19.936	NA	58.8652482269504	282
NODE_337_length_281_cov_1.129870	30.178	NA	60.8540925266904	281
NODE_338_length_281_cov_0.311688	1.075	NA	61.9217081850534	281
NODE_339_length_281_cov_0.311688	1.075	NA	59.7864768683274	281
NODE_33_length_392910_cov_71.335139	483.006076923077	19	56.1148863607442	392910
NODE_340_length_281_cov_0.311688	1.075	NA	62.9893238434164	281
NODE_341_length_281_cov_0.311688	1.075	NA	66.9039145907473	281
NODE_342_length_281_cov_0.311688	1.075	NA	71.8861209964413	281
NODE_343_length_280_cov_0.313725	1.079	NA	57.1428571428571	280
NODE_344_length_280_cov_0.313725	1.079	NA	72.8571428571429	280
NODE_345_length_280_cov_0.313725	1.079	NA	57.8571428571429	280
NODE_346_length_280_cov_0.313725	1.079	NA	60.7142857142857	280
NODE_347_length_280_cov_0.313725	1.079	NA	68.9285714285714	280
NODE_348_length_280_cov_0.307190	1.075	NA	40.3571428571429	280
NODE_349_length_280_cov_0.307190	1.075	NA	52.8571428571429	280
NODE_34_length_391851_cov_69.983626	473.198487179487	19	57.4228469494782	391851
NODE_350_length_279_cov_0.493421	2.165	NA	67.0250896057348	279
NODE_351_length_279_cov_0.315789	1.082	NA	39.426523297491	279
NODE_352_length_279_cov_0.315789	1.082	NA	33.6917562724014	279
NODE_353_length_279_cov_0.315789	1.082	NA	49.4623655913978	279
NODE_354_length_279_cov_0.315789	1.082	NA	74.910394265233	279
NODE_355_length_279_cov_0.315789	1.082	NA	60.9318996415771	279
NODE_356_length_279_cov_0.315789	1.082	NA	59.8566308243728	279
NODE_357_length_279_cov_0.315789	1.082	NA	64.15770609319	279
NODE_358_length_279_cov_0.309211	1.079	NA	64.5161290322581	279
NODE_359_length_279_cov_0.309211	1.079	NA	66.6666666666667	279
NODE_35_length_391762_cov_70.910046	481.203794871795	19	56.2443524384703	391762
NODE_360_length_279_cov_0.309211	1.079	NA	60.9318996415771	279
NODE_361_length_279_cov_0.309211	1.079	NA	64.15770609319	279
NODE_362_length_279_cov_0.309211	1.079	NA	77.7777777777778	279
NODE_363_length_279_cov_0.302632	1.075	NA	62.7240143369176	279
NODE_364_length_279_cov_0.157895	1.62	NA	48.7455197132617	279
NODE_365_length_279_cov_0.111842	1.154	NA	46.594982078853	279
NODE_366_length_278_cov_168.258278	367.928	NA	47.1223021582734	278
NODE_367_length_257_cov_3.230769	20.385	NA	52.1400778210117	257
NODE_368_length_255_cov_4.960938	0.753	NA	43.5294117647059	255
NODE_369_length_255_cov_4.687500	0	NA	65.0980392156863	255
NODE_36_length_364703_cov_71.743883	485.617055555556	19	53.5353424567388	364703
NODE_370_length_255_cov_4.593750	1.6	NA	43.1372549019608	255
NODE_371_length_255_cov_4.406250	1.224	NA	42.3529411764706	255
NODE_372_length_255_cov_4.125000	22.4	NA	47.843137254902	255
NODE_373_length_255_cov_2.687500	10.616	NA	47.4509803921569	255
NODE_374_length_254_cov_5.677165	0.913	NA	64.1732283464567	254
NODE_375_length_254_cov_5.039370	0	NA	51.1811023622047	254
NODE_376_length_254_cov_4.330709	0.441	NA	64.5669291338583	254
NODE_377_length_254_cov_3.732283	20.634	NA	53.1496062992126	254
NODE_378_length_253_cov_4.253968	1.747	NA	50.9881422924901	253
NODE_379_length_253_cov_3.666667	4.577	NA	43.0830039525692	253
NODE_37_length_363842_cov_71.755168	485.125416666667	19	55.4559396661188	363842
NODE_380_length_253_cov_3.380952	4.632	NA	41.501976284585	253
NODE_381_length_253_cov_3.126984	6.917	NA	52.1739130434783	253
NODE_382_length_252_cov_5.736000	0.841	NA	40.8730158730159	252
NODE_383_length_252_cov_5.560000	10.988	NA	44.8412698412698	252
NODE_384_length_252_cov_5.432000	0	NA	42.8571428571429	252
NODE_385_length_252_cov_5.008000	38.81	NA	44.4444444444444	252
NODE_386_length_252_cov_4.336000	0	NA	47.6190476190476	252
NODE_387_length_251_cov_6.225806	1.61	NA	39.0438247011952	251
NODE_388_length_251_cov_3.516129	0	NA	52.191235059761	251
NODE_389_length_250_cov_35.845528	120.096	NA	46	250
NODE_38_length_343653_cov_70.755995	479.330823529412	19	55.8700200492939	343653
NODE_390_length_250_cov_24.439024	79.78	NA	41.6	250
NODE_391_length_250_cov_5.650407	2.976	NA	41.2	250
NODE_392_length_250_cov_2.991870	2.672	NA	46	250
NODE_393_length_249_cov_64.598361	216.639	NA	43.7751004016064	249
NODE_394_length_248_cov_4.305785	1.56	NA	43.1451612903226	248
NODE_395_length_248_cov_4.016529	1.855	NA	42.741935483871	248
NODE_396_length_247_cov_5.350000	2.826	NA	42.1052631578947	247
NODE_397_length_247_cov_2.650000	0	NA	65.9919028340081	247
NODE_398_length_247_cov_0.041667	2.502	NA	67.2064777327935	247
NODE_399_length_246_cov_2.563025	28.228	NA	32.520325203252	246
NODE_39_length_331032_cov_70.213910	474.989454545455	19	57.3711907005969	331032
NODE_3_length_1228168_cov_70.987152	480.18837704918	19	56.0898834687111	1228168
NODE_400_length_245_cov_18.559322	1654.147	NA	63.6734693877551	245
NODE_401_length_245_cov_18.296610	372.984	NA	64.0816326530612	245
NODE_402_length_244_cov_3.461538	6.615	NA	49.1803278688525	244
NODE_403_length_243_cov_5.500000	1.062	NA	37.037037037037	243
NODE_404_length_243_cov_4.387931	4.77	NA	55.1440329218107	243
NODE_405_length_243_cov_3.939655	20.486	NA	60.9053497942387	243
NODE_406_length_243_cov_2.991379	5.128	NA	51.8518518518519	243
NODE_407_length_243_cov_2.956897	10.045	NA	34.5679012345679	243
NODE_408_length_243_cov_2.775862	5.296	NA	46.0905349794239	243
NODE_409_length_242_cov_8.556522	24.806	NA	50.4132231404959	242
NODE_40_length_329310_cov_71.848394	486.665375	19	55.4058485925116	329310
NODE_410_length_242_cov_5.486957	12.967	NA	38.0165289256198	242
NODE_411_length_242_cov_5.069565	14.136	NA	52.0661157024793	242
NODE_412_length_242_cov_4.478261	12.579	NA	60.3305785123967	242
NODE_413_length_242_cov_4.147826	8.723	NA	40.0826446280992	242
NODE_414_length_242_cov_3.982609	5.632	NA	38.4297520661157	242
NODE_415_length_242_cov_3.791304	0.529	NA	40.9090909090909	242
NODE_416_length_242_cov_3.521739	10.314	NA	42.5619834710744	242
NODE_417_length_242_cov_3.217391	2.839	NA	45.4545454545455	242
NODE_418_length_242_cov_2.991304	13.112	NA	37.1900826446281	242
NODE_419_length_242_cov_2.982609	8.289	NA	27.6859504132231	242
NODE_41_length_323874_cov_71.231727	483.15971875	19	56.3092437182361	323874
NODE_420_length_242_cov_2.617391	11.607	NA	38.0165289256198	242
NODE_421_length_241_cov_70.850877	286.037	NA	50.207468879668	241
NODE_422_length_241_cov_4.377193	2.481	NA	46.8879668049792	241
NODE_423_length_241_cov_4.052632	12.751	NA	47.7178423236515	241
NODE_424_length_241_cov_3.938596	9.573	NA	52.6970954356846	241
NODE_425_length_241_cov_3.649123	9.851	NA	53.5269709543568	241
NODE_426_length_241_cov_2.938596	6.427	NA	34.8547717842324	241
NODE_427_length_241_cov_2.675439	2.324	NA	34.8547717842324	241
NODE_428_length_240_cov_477.079646	2324.963	NA	60.8333333333333	240
NODE_429_length_240_cov_4.663717	4.542	NA	41.6666666666667	240
NODE_42_length_297778_cov_72.007804	487.199827586207	19	55.4510407081786	297778
NODE_430_length_240_cov_4.504425	14.121	NA	49.5833333333333	240
NODE_431_length_240_cov_4.353982	19.721	NA	47.9166666666667	240
NODE_432_length_240_cov_4.292035	13.45	NA	46.6666666666667	240
NODE_433_length_240_cov_3.752212	13.35	NA	38.3333333333333	240
NODE_434_length_240_cov_3.646018	15.704	NA	34.1666666666667	240
NODE_435_length_240_cov_3.026549	10.225	NA	40.8333333333333	240
NODE_436_length_240_cov_2.778761	2.05	NA	49.1666666666667	240
NODE_437_length_239_cov_4.982143	4.766	NA	39.3305439330544	239
NODE_438_length_239_cov_4.830357	4.962	NA	46.0251046025105	239
NODE_439_length_239_cov_4.383929	7.264	NA	41.8410041841004	239
NODE_43_length_292356_cov_72.557652	490.714586206897	19	50.2401182120429	292356
NODE_440_length_239_cov_4.321429	12.841	NA	43.5146443514644	239
NODE_441_length_239_cov_4.241071	10.711	NA	40.5857740585774	239
NODE_442_length_239_cov_4.089286	11.126	NA	46.0251046025105	239
NODE_443_length_239_cov_3.366071	32.523	NA	37.6569037656904	239
NODE_444_length_239_cov_3.232143	6.238	NA	42.6778242677824	239
NODE_445_length_239_cov_3.205357	1.849	NA	33.8912133891213	239
NODE_446_length_239_cov_3.098214	14.661	NA	41.0041841004184	239
NODE_447_length_239_cov_2.821429	16.577	NA	52.7196652719665	239
NODE_448_length_239_cov_2.803571	0	NA	41.8410041841004	239
NODE_449_length_238_cov_79.801802	1164.336	NA	64.7058823529412	238
NODE_44_length_280689_cov_72.052206	487.804928571429	19	54.9095262015968	280689
NODE_450_length_238_cov_31.378378	166.441	NA	37.8151260504202	238
NODE_451_length_238_cov_7.657658	16.172	NA	51.6806722689076	238
NODE_452_length_238_cov_6.396396	1.261	NA	47.0588235294118	238
