contig_id	mean_contig_cov	cluster_id	nucl_freq.gc	length
NODE_1209_length_248_cov_58.272727	209.508	NA	55.241935483871	248
NODE_120_length_62578_cov_80.939985	570.972333333333	98	54.4776119402985	62578
NODE_1210_length_247_cov_583.691667	363.976	NA	51.0121457489879	247
NODE_1211_length_247_cov_149.433333	534.049	NA	45.748987854251	247
NODE_1212_length_247_cov_54.816667	261.903	NA	57.8947368421053	247
NODE_1213_length_246_cov_503.697479	1531.915	NA	50.8130081300813	246
NODE_1214_length_246_cov_78.394958	258.984	NA	46.3414634146341	246
NODE_1215_length_245_cov_729.338983	2317.237	NA	61.2244897959184	245
NODE_1216_length_245_cov_394.127119	621.351	NA	58.3673469387755	245
NODE_1217_length_245_cov_82.457627	273.306	NA	52.6530612244898	245
NODE_1218_length_245_cov_10.652542	88.041	NA	57.9591836734694	245
NODE_1219_length_244_cov_572.179487	1957.828	NA	56.1475409836066	244
NODE_121_length_61352_cov_81.381364	584.502	98	53.9069630981875	61352
NODE_1220_length_243_cov_1067.965517	2427.646	NA	52.2633744855967	243
NODE_1221_length_243_cov_123.474138	447.811	NA	48.559670781893	243
NODE_1222_length_243_cov_81.344828	101.712	NA	52.6748971193416	243
NODE_1223_length_243_cov_40.991379	193.486	NA	62.1399176954733	243
NODE_1224_length_243_cov_5.000000	2.325	NA	51.440329218107	243
NODE_1225_length_242_cov_1289.982609	1509.62	NA	58.2644628099174	242
NODE_1226_length_241_cov_461.728070	571.415	NA	54.356846473029	241
NODE_1227_length_241_cov_179.271930	647.307	NA	58.9211618257261	241
NODE_1228_length_240_cov_51.230088	212.521	NA	45.4166666666667	240
NODE_1229_length_239_cov_248.151786	452.105	NA	59.4142259414226	239
NODE_122_length_61029_cov_79.797445	572.986666666667	98	54.7903455734159	61029
NODE_1230_length_239_cov_138.250000	76.95	NA	68.6192468619247	239
NODE_1231_length_239_cov_4.473214	26.356	NA	48.9539748953975	239
NODE_1232_length_238_cov_123.180180	339.761	NA	46.6386554621849	238
NODE_1233_length_238_cov_37.423423	211.983	NA	48.7394957983193	238
NODE_1234_length_238_cov_37.234234	238.706	NA	46.218487394958	238
NODE_1235_length_238_cov_32.009009	217.471	NA	50.4201680672269	238
NODE_1236_length_238_cov_27.918919	85.966	NA	57.1428571428571	238
NODE_1237_length_238_cov_26.855856	212.454	NA	47.0588235294118	238
NODE_1238_length_238_cov_8.252252	45.029	NA	46.218487394958	238
NODE_1239_length_238_cov_6.576577	32.752	NA	44.1176470588235	238
NODE_123_length_60531_cov_82.710466	591.804166666667	98	50.7492028877765	60531
NODE_1240_length_238_cov_4.504505	28.5	NA	48.7394957983193	238
NODE_1241_length_237_cov_39.045455	262.781	NA	67.0886075949367	237
NODE_1242_length_237_cov_6.172727	167.308	NA	50.6329113924051	237
NODE_1243_length_237_cov_5.445455	37.743	NA	50.6329113924051	237
NODE_1244_length_237_cov_3.518182	41.684	NA	47.2573839662447	237
NODE_1245_length_237_cov_3.045455	38.308	NA	52.3206751054852	237
NODE_1246_length_233_cov_260.858491	583.725	NA	60.0858369098712	233
NODE_1247_length_233_cov_4.424528	3.386	NA	60.5150214592275	233
NODE_1248_length_233_cov_3.726415	7.88	NA	46.7811158798283	233
NODE_1249_length_232_cov_3.571429	14.466	NA	44.8275862068966	232
NODE_124_length_59405_cov_81.108101	581.0012	98	54.1065566871475	59405
NODE_1250_length_231_cov_178.048077	325.234	NA	41.991341991342	231
NODE_1251_length_231_cov_10.769231	36.108	NA	55.8441558441558	231
NODE_1252_length_230_cov_67.951456	186.948	NA	55.6521739130435	230
NODE_1253_length_228_cov_426.019802	794.351	NA	56.140350877193	228
NODE_1254_length_228_cov_143.990099	267.268	NA	49.1228070175439	228
NODE_1255_length_227_cov_22.300000	117.361	NA	57.7092511013216	227
NODE_1256_length_227_cov_7.720000	24.511	NA	58.1497797356828	227
NODE_1257_length_227_cov_6.210000	43.96	NA	58.5903083700441	227
NODE_1258_length_226_cov_295.040404	157.398	NA	38.0530973451327	226
NODE_1259_length_226_cov_125.363636	111.358	NA	57.0796460176991	226
NODE_125_length_57525_cov_85.639047	603.9186	98	54.6614515428075	57525
NODE_1260_length_225_cov_1.867347	4.147	NA	53.7777777777778	225
NODE_1261_length_224_cov_153.113402	106.384	NA	47.3214285714286	224
NODE_1262_length_224_cov_4.072165	16.344	NA	57.5892857142857	224
NODE_1263_length_223_cov_1117.677083	1145.305	NA	61.8834080717489	223
NODE_1264_length_223_cov_59.083333	86.336	NA	50.6726457399103	223
NODE_1265_length_223_cov_4.052083	1.695	NA	60.5381165919283	223
NODE_1266_length_222_cov_6.136842	76	NA	58.1081081081081	222
NODE_1267_length_222_cov_2.263158	4.419	NA	62.6126126126126	222
NODE_1268_length_221_cov_125.702128	80.213	NA	52.0361990950226	221
NODE_1269_length_221_cov_7.127660	45.606	NA	50.6787330316742	221
NODE_126_length_55305_cov_80.675632	578.0826	98	54.6767923334237	55305
NODE_1270_length_221_cov_2.585106	18.756	NA	55.6561085972851	221
NODE_1271_length_221_cov_2.244681	4.244	NA	57.4660633484163	221
NODE_1272_length_221_cov_1.840426	2.072	NA	54.2986425339367	221
NODE_1273_length_220_cov_511.053763	310.686	NA	56.3636363636364	220
NODE_1274_length_219_cov_203.065217	534.89	NA	46.5753424657534	219
NODE_1275_length_218_cov_30.560440	239.202	NA	66.0550458715596	218
NODE_1276_length_217_cov_515.055556	1190.908	NA	54.3778801843318	217
NODE_1277_length_217_cov_21.255556	59.954	NA	57.1428571428571	217
NODE_1278_length_216_cov_3.438202	101.704	NA	51.3888888888889	216
NODE_1279_length_215_cov_153.590909	227.079	NA	44.6511627906977	215
NODE_127_length_54920_cov_80.181045	574.4826	98	53.8292061179898	54920
NODE_1280_length_214_cov_75.540230	211.168	NA	56.5420560747664	214
NODE_1281_length_212_cov_21.705882	20.368	NA	58.4905660377358	212
NODE_1282_length_210_cov_94.807229	172.233	NA	55.2380952380952	210
NODE_1283_length_209_cov_478.585366	490.469	NA	48.3253588516746	209
NODE_1284_length_208_cov_227.666667	448.966	NA	41.8269230769231	208
NODE_1285_length_208_cov_179.345679	225.413	NA	43.2692307692308	208
NODE_1286_length_208_cov_78.456790	39.798	NA	56.25	208
NODE_1287_length_207_cov_39.112500	140.362	NA	61.8357487922705	207
NODE_1288_length_205_cov_10.294872	37.371	NA	57.5609756097561	205
NODE_1289_length_204_cov_28.883117	25.387	NA	61.7647058823529	204
NODE_128_length_54758_cov_80.464260	576.1614	98	52.9018590890829	54758
NODE_1290_length_203_cov_6.434211	3.187	NA	59.6059113300493	203
NODE_1291_length_203_cov_2.986842	5.03	NA	50.2463054187192	203
NODE_1292_length_203_cov_1.907895	515.034	NA	50.7389162561576	203
NODE_1293_length_202_cov_4.080000	37.896	NA	50.4950495049505	202
NODE_1294_length_201_cov_335.243243	1039.761	NA	54.228855721393	201
NODE_1295_length_201_cov_136.067568	242.353	NA	48.7562189054726	201
NODE_1296_length_201_cov_26.932432	158.935	NA	62.6865671641791	201
NODE_1297_length_200_cov_155.452055	162.02	NA	47.5	200
NODE_1298_length_200_cov_5.301370	16.71	NA	56.5	200
NODE_1299_length_200_cov_5.027397	48.305	NA	58	200
NODE_129_length_54447_cov_78.595287	567.0224	98	55.7698312120043	54447
NODE_12_length_265548_cov_80.681035	578.287384615385	98	55.1644147197493	265548
NODE_1300_length_200_cov_3.726027	20.54	NA	57	200
NODE_1301_length_199_cov_1308.347222	892.367	NA	59.7989949748744	199
NODE_1302_length_199_cov_417.236111	530.819	NA	59.2964824120603	199
NODE_1303_length_199_cov_245.430556	65.111	NA	57.286432160804	199
NODE_1304_length_199_cov_4.125000	10.744	NA	46.2311557788945	199
NODE_1305_length_197_cov_25.771429	54.421	NA	57.8680203045685	197
NODE_1306_length_197_cov_6.900000	63.538	NA	52.2842639593909	197
NODE_1307_length_197_cov_3.414286	5.264	NA	48.2233502538071	197
NODE_1308_length_197_cov_2.385714	2.193	NA	52.7918781725888	197
NODE_1309_length_196_cov_819.536232	250.51	NA	55.1020408163265	196
NODE_130_length_54400_cov_80.602602	576.7076	98	52.7959558823529	54400
NODE_1310_length_196_cov_181.884058	82.597	NA	54.0816326530612	196
NODE_1311_length_196_cov_11.608696	29.587	NA	52.0408163265306	196
NODE_1312_length_196_cov_6.579710	52.566	NA	56.6326530612245	196
NODE_1313_length_194_cov_7.149254	27.387	NA	55.6701030927835	194
NODE_1314_length_193_cov_317.636364	340.834	NA	43.0051813471503	193
NODE_1315_length_193_cov_154.666667	34.269	NA	39.3782383419689	193
NODE_1316_length_193_cov_63.863636	27.052	NA	50.7772020725389	193
NODE_1317_length_193_cov_2.409091	15.984	NA	49.2227979274611	193
NODE_1318_length_192_cov_220.984615	625.63	NA	58.8541666666667	192
NODE_1319_length_192_cov_154.461538	553.828	NA	53.6458333333333	192
NODE_131_length_54172_cov_80.050310	572.6344	98	54.5669349479436	54172
NODE_1320_length_191_cov_326.984375	194.55	NA	43.455497382199	191
NODE_1321_length_191_cov_73.468750	202.707	NA	50.261780104712	191
NODE_1322_length_191_cov_3.812500	0.791	NA	45.5497382198953	191
NODE_1323_length_191_cov_2.015625	5.288	NA	45.0261780104712	191
NODE_1324_length_190_cov_332.222222	309.479	NA	50.5263157894737	190
NODE_1325_length_190_cov_4.444444	37.989	NA	56.3157894736842	190
NODE_1326_length_190_cov_1.825397	22.511	NA	55.7894736842105	190
NODE_1327_length_189_cov_1061.322581	689.503	NA	54.4973544973545	189
NODE_1328_length_189_cov_460.967742	502.169	NA	50.7936507936508	189
NODE_1329_length_189_cov_147.548387	98.513	NA	55.5555555555556	189
NODE_132_length_53777_cov_77.501286	558.6744	98	56.0016363873031	53777
NODE_1330_length_188_cov_509.344262	322.495	NA	57.9787234042553	188
NODE_1331_length_188_cov_198.573770	209.213	NA	48.4042553191489	188
NODE_1332_length_186_cov_327.593220	157.414	NA	54.3010752688172	186
NODE_1333_length_186_cov_72.277955	271.301	NA	55.3763440860215	186
NODE_1334_length_186_cov_5.288136	18.914	NA	40.3225806451613	186
NODE_1335_length_185_cov_25.241379	56.459	NA	56.2162162162162	185
NODE_1336_length_185_cov_6.120690	28.611	NA	56.7567567567568	185
NODE_1337_length_184_cov_354.947368	555.755	NA	47.8260869565217	184
NODE_1338_length_184_cov_5.543860	9.886	NA	40.2173913043478	184
NODE_1339_length_183_cov_3.285714	3.322	NA	56.8306010928962	183
NODE_133_length_52985_cov_82.792974	581.8868	98	52.2544116259319	52985
NODE_1340_length_182_cov_297.036364	197.533	NA	52.7472527472527	182
NODE_1341_length_182_cov_3.563636	0.819	NA	49.4505494505495	182
NODE_1342_length_182_cov_2.145455	116.659	NA	59.3406593406593	182
NODE_1343_length_181_cov_123.981481	72.541	NA	47.5138121546961	181
NODE_1344_length_181_cov_1.703704	28.475	NA	51.9337016574586	181
NODE_1345_length_180_cov_5.056604	25.917	NA	57.7777777777778	180
NODE_1346_length_180_cov_4.660377	50.033	NA	56.6666666666667	180
NODE_1347_length_180_cov_3.792453	17.617	NA	55.5555555555556	180
NODE_1348_length_179_cov_516.865385	285.704	NA	48.6033519553073	179
NODE_1349_length_179_cov_281.384615	472.402	NA	43.5754189944134	179
