Orthogroup	Protein_ID
OG0000032	STHCBS139747_004765-T1
OG0000032	STHCBS139747_007415-T1
OG0000032	STHCBS139747_007906-T1
OG0000033	STHCBS139747_008053-T1
OG0000034	STHCBS139747_006094-T1
OG0000035	STHCBS139747_001055-T1
OG0000035	STHCBS139747_003743-T1
OG0000035	STHCBS139747_005299-T1
OG0000035	STHCBS139747_007641-T1
OG0000036	STHCBS139747_003257-T1
OG0000036	STHCBS139747_007968-T1
OG0000037	STHCBS139747_003273-T1
OG0000038	STHCBS139747_007618-T1
OG0000039	STHCBS139747_001108-T1
OG0000039	STHCBS139747_001109-T1
OG0000039	STHCBS139747_007458-T1
OG0000040	STHCBS139747_000407-T1
OG0000040	STHCBS139747_001054-T1
OG0000041	STHCBS139747_000614-T1
OG0000042	STHCBS139747_006684-T1
OG0000043	STHCBS139747_003755-T1
OG0000043	STHCBS139747_005530-T1
OG0000043	STHCBS139747_007080-T1
OG0000043	STHCBS139747_007422-T1
OG0000045	STHCBS139747_002087-T1
OG0000045	STHCBS139747_004717-T1
OG0000045	STHCBS139747_007426-T1
OG0000046	STHCBS139747_008055-T1
OG0000047	STHCBS139747_001095-T1
OG0000047	STHCBS139747_006561-T1
OG0000048	STHCBS139747_003749-T1
OG0000048	STHCBS139747_004739-T1
OG0000048	STHCBS139747_004745-T1
OG0000048	STHCBS139747_007081-T1
OG0000048	STHCBS139747_007421-T1
OG0000049	STHCBS139747_004756-T1
OG0000049	STHCBS139747_007904-T1
OG0000050	STHCBS139747_001994-T1
OG0000051	STHCBS139747_006014-T1
OG0000051	STHCBS139747_007500-T1
OG0000052	STHCBS139747_000822-T1
OG0000052	STHCBS139747_004906-T1
OG0000053	STHCBS139747_001926-T1
OG0000053	STHCBS139747_004953-T1
OG0000053	STHCBS139747_007313-T1
OG0000054	STHCBS139747_005521-T1
OG0000054	STHCBS139747_006854-T1
OG0000055	STHCBS139747_003861-T1
OG0000056	STHCBS139747_007798-T1
OG0000059	STHCBS139747_003282-T1
OG0000060	STHCBS139747_004940-T1
OG0000060	STHCBS139747_005401-T1
OG0000060	STHCBS139747_006112-T1
OG0000061	STHCBS139747_002752-T1
OG0000062	STHCBS139747_002086-T1
OG0000062	STHCBS139747_007428-T1
OG0000063	STHCBS139747_004284-T1
OG0000063	STHCBS139747_007430-T1
OG0000064	STHCBS139747_007640-T1
OG0000065	STHCBS139747_006339-T1
OG0000066	STHCBS139747_006329-T1
OG0000066	STHCBS139747_007140-T1
OG0000067	STHCBS139747_004937-T1
OG0000069	STHCBS139747_004878-T1
OG0000072	STHCBS139747_004260-T1
OG0000072	STHCBS139747_006682-T1
OG0000073	STHCBS139747_000073-T1
OG0000073	STHCBS139747_003683-T1
OG0000073	STHCBS139747_006298-T1
OG0000074	STHCBS139747_001232-T1
OG0000074	STHCBS139747_002052-T1
OG0000076	STHCBS139747_000265-T1
OG0000076	STHCBS139747_006387-T1
OG0000077	STHCBS139747_007568-T1
OG0000078	STHCBS139747_005455-T1
OG0000079	STHCBS139747_007092-T1
OG0000080	STHCBS139747_003211-T1
OG0000081	STHCBS139747_000067-T1
OG0000081	STHCBS139747_002203-T1
OG0000082	STHCBS139747_000042-T1
OG0000084	STHCBS139747_006870-T1
OG0000085	STHCBS139747_006203-T1
OG0000085	STHCBS139747_007842-T1
OG0000086	STHCBS139747_006541-T1
OG0000087	STHCBS139747_003891-T1
OG0000087	STHCBS139747_006768-T1
OG0000088	STHCBS139747_004460-T1
OG0000088	STHCBS139747_007804-T1
OG0000089	STHCBS139747_003701-T1
OG0000089	STHCBS139747_003702-T1
OG0000090	STHCBS139747_006937-T1
OG0000090	STHCBS139747_006938-T1
OG0000092	STHCBS139747_002435-T1
OG0000092	STHCBS139747_004951-T1
OG0000092	STHCBS139747_005298-T1
OG0000092	STHCBS139747_008035-T1
OG0000093	STHCBS139747_005015-T1
OG0000094	STHCBS139747_004036-T1
OG0000094	STHCBS139747_005386-T1
OG0000095	STHCBS139747_000102-T1
OG0000095	STHCBS139747_000793-T1
OG0000097	STHCBS139747_002818-T1
OG0000098	STHCBS139747_003576-T1
OG0000099	STHCBS139747_003741-T1
OG0000100	STHCBS139747_001385-T1
OG0000100	STHCBS139747_001386-T1
OG0000101	STHCBS139747_004037-T1
OG0000101	STHCBS139747_008070-T1
OG0000104	STHCBS139747_003924-T1
OG0000105	STHCBS139747_003090-T1
OG0000105	STHCBS139747_004968-T1
OG0000107	STHCBS139747_004800-T1
OG0000108	STHCBS139747_002284-T1
OG0000111	STHCBS139747_003229-T1
OG0000112	STHCBS139747_002168-T1
OG0000112	STHCBS139747_003254-T1
OG0000114	STHCBS139747_004181-T1
OG0000114	STHCBS139747_005208-T1
OG0000115	STHCBS139747_002590-T1
OG0000117	STHCBS139747_000400-T1
OG0000117	STHCBS139747_006007-T1
OG0000118	STHCBS139747_006129-T1
OG0000121	STHCBS139747_004656-T1
OG0000122	STHCBS139747_004839-T1
OG0000123	STHCBS139747_002508-T1
OG0000124	STHCBS139747_006388-T1
OG0000125	STHCBS139747_003871-T1
OG0000125	STHCBS139747_004802-T1
OG0000126	STHCBS139747_002264-T1
OG0000126	STHCBS139747_006849-T1
OG0000127	STHCBS139747_006705-T1
OG0000127	STHCBS139747_007248-T1
OG0000128	STHCBS139747_007881-T1
OG0000129	STHCBS139747_007806-T1
OG0000130	STHCBS139747_004837-T1
OG0000131	STHCBS139747_007971-T1
OG0000132	STHCBS139747_007372-T1
OG0000133	STHCBS139747_006748-T1
OG0000134	STHCBS139747_005983-T1
OG0000135	STHCBS139747_002196-T1
OG0000136	STHCBS139747_000885-T1
OG0000136	STHCBS139747_005146-T1
OG0000137	STHCBS139747_002055-T1
OG0000137	STHCBS139747_002056-T1
OG0000138	STHCBS139747_007716-T1
OG0000138	STHCBS139747_007717-T1
OG0000139	STHCBS139747_006061-T1
OG0000140	STHCBS139747_003945-T1
OG0000142	STHCBS139747_007882-T1
OG0000143	STHCBS139747_003520-T1
OG0000144	STHCBS139747_004603-T1
OG0000145	STHCBS139747_007967-T1
OG0000146	STHCBS139747_007495-T1
OG0000147	STHCBS139747_000260-T1
OG0000148	STHCBS139747_000620-T1
OG0000150	STHCBS139747_003392-T1
OG0000151	STHCBS139747_005267-T1
OG0000153	STHCBS139747_001968-T1
OG0000156	STHCBS139747_006145-T1
OG0000157	STHCBS139747_000046-T1
OG0000158	STHCBS139747_003160-T1
OG0000158	STHCBS139747_004848-T1
OG0000159	STHCBS139747_002731-T1
OG0000159	STHCBS139747_007874-T1
OG0000160	STHCBS139747_000469-T1
OG0000160	STHCBS139747_000470-T1
OG0000161	STHCBS139747_003533-T1
OG0000161	STHCBS139747_008048-T1
OG0000162	STHCBS139747_003325-T1
OG0000162	STHCBS139747_003326-T1
OG0000163	STHCBS139747_000091-T1
OG0000165	STHCBS139747_001133-T1
OG0000165	STHCBS139747_007494-T1
OG0000166	STHCBS139747_005395-T1
OG0000166	STHCBS139747_006747-T1
OG0000170	STHCBS139747_001530-T1
OG0000171	STHCBS139747_006128-T1
OG0000173	STHCBS139747_006100-T1
OG0000174	STHCBS139747_003744-T1
OG0000174	STHCBS139747_003746-T1
OG0000175	STHCBS139747_002265-T1
OG0000175	STHCBS139747_002269-T1
OG0000175	STHCBS139747_003764-T1
OG0000175	STHCBS139747_006850-T1
OG0000176	STHCBS139747_004422-T1
OG0000176	STHCBS139747_007414-T1
OG0000177	STHCBS139747_000619-T1
OG0000178	STHCBS139747_003215-T1
OG0000179	STHCBS139747_000615-T1
OG0000180	STHCBS139747_004157-T1
OG0000183	STHCBS139747_001314-T1
OG0000183	STHCBS139747_004448-T1
OG0000184	STHCBS139747_002722-T1
OG0000188	STHCBS139747_005061-T1
OG0000189	STHCBS139747_003897-T1
OG0000189	STHCBS139747_005060-T1
OG0000190	STHCBS139747_000671-T1
OG0000190	STHCBS139747_005006-T1
OG0000192	STHCBS139747_006368-T1
OG0000193	STHCBS139747_007499-T1
OG0000194	STHCBS139747_006143-T1
OG0000195	STHCBS139747_002362-T1
OG0000196	STHCBS139747_007055-T1
OG0000197	STHCBS139747_004332-T1
OG0000198	STHCBS139747_000893-T1
OG0000198	STHCBS139747_004850-T1
OG0000201	STHCBS139747_002325-T1
OG0000202	STHCBS139747_002311-T1
OG0000203	STHCBS139747_000612-T1
OG0000205	STHCBS139747_002088-T1
OG0000205	STHCBS139747_004833-T1
OG0000205	STHCBS139747_005427-T1
OG0000206	STHCBS139747_007920-T1
OG0000207	STHCBS139747_005103-T1
OG0000208	STHCBS139747_000743-T1
OG0000208	STHCBS139747_006148-T1
OG0000209	STHCBS139747_004330-T1
OG0000209	STHCBS139747_004889-T1
OG0000210	STHCBS139747_005524-T1
OG0000211	STHCBS139747_003087-T1
OG0000216	STHCBS139747_005331-T1
OG0000216	STHCBS139747_006802-T1
OG0000219	STHCBS139747_004038-T1
OG0000220	STHCBS139747_006714-T1
OG0000220	STHCBS139747_007497-T1
OG0000222	STHCBS139747_005324-T1
OG0000222	STHCBS139747_007879-T1
OG0000224	STHCBS139747_002298-T1
OG0000225	STHCBS139747_001332-T1
OG0000225	STHCBS139747_001333-T1
OG0000226	STHCBS139747_001080-T1
OG0000227	STHCBS139747_006873-T1
OG0000228	STHCBS139747_001201-T1
OG0000229	STHCBS139747_005396-T1
OG0000231	STHCBS139747_000738-T1
OG0000232	STHCBS139747_000771-T1
OG0000234	STHCBS139747_004144-T1
OG0000234	STHCBS139747_005154-T1
OG0000235	STHCBS139747_000665-T1
OG0000235	STHCBS139747_000666-T1
OG0000238	STHCBS139747_000891-T1
OG0000239	STHCBS139747_001684-T1
OG0000239	STHCBS139747_001686-T1
OG0000240	STHCBS139747_000886-T1
OG0000240	STHCBS139747_004846-T1
OG0000241	STHCBS139747_004486-T1
OG0000242	STHCBS139747_004146-T1
OG0000244	STHCBS139747_007754-T1
OG0000245	STHCBS139747_001088-T1
OG0000245	STHCBS139747_004934-T1
OG0000247	STHCBS139747_003890-T1
OG0000248	STHCBS139747_008030-T1
OG0000250	STHCBS139747_003865-T1
OG0000251	STHCBS139747_003081-T1
OG0000253	STHCBS139747_007447-T1
OG0000254	STHCBS139747_006548-T1
OG0000255	STHCBS139747_007021-T1
OG0000257	STHCBS139747_000750-T1
OG0000257	STHCBS139747_002596-T1
OG0000261	STHCBS139747_001992-T1
OG0000262	STHCBS139747_005077-T1
OG0000263	STHCBS139747_000870-T1
OG0000265	STHCBS139747_003753-T1
OG0000265	STHCBS139747_005908-T1
OG0000266	STHCBS139747_000889-T1
OG0000266	STHCBS139747_004847-T1
OG0000267	STHCBS139747_005612-T1
OG0000268	STHCBS139747_004233-T1
OG0000269	STHCBS139747_004154-T1
OG0000269	STHCBS139747_004947-T1
OG0000270	STHCBS139747_004843-T1
OG0000274	STHCBS139747_002987-T1
OG0000275	STHCBS139747_007731-T1
OG0000276	STHCBS139747_006046-T1
OG0000277	STHCBS139747_006981-T1
OG0000278	STHCBS139747_003051-T1
OG0000279	STHCBS139747_003919-T1
OG0000280	STHCBS139747_005336-T1
OG0000281	STHCBS139747_005140-T1
OG0000283	STHCBS139747_003740-T1
OG0000285	STHCBS139747_006147-T1
OG0000287	STHCBS139747_000892-T1
OG0000288	STHCBS139747_003283-T1
OG0000289	STHCBS139747_006943-T1
OG0000290	STHCBS139747_002585-T1
OG0000291	STHCBS139747_005046-T1
OG0000292	STHCBS139747_004197-T1
OG0000293	STHCBS139747_000383-T1
OG0000294	STHCBS139747_006021-T1
OG0000294	STHCBS139747_007878-T1
OG0000298	STHCBS139747_001093-T1
OG0000299	STHCBS139747_005325-T1
OG0000301	STHCBS139747_004286-T1
OG0000302	STHCBS139747_006730-T1
OG0000304	STHCBS139747_003052-T1
OG0000304	STHCBS139747_003053-T1
OG0000306	STHCBS139747_007094-T1
OG0000306	STHCBS139747_007417-T1
OG0000307	STHCBS139747_007463-T1
OG0000310	STHCBS139747_001971-T1
OG0000310	STHCBS139747_005059-T1
OG0000311	STHCBS139747_007487-T1
OG0000312	STHCBS139747_007496-T1
OG0000313	STHCBS139747_005296-T1
OG0000313	STHCBS139747_005297-T1
OG0000314	STHCBS139747_000639-T1
OG0000315	STHCBS139747_004198-T1
OG0000316	STHCBS139747_004193-T1
OG0000317	STHCBS139747_005424-T1
OG0000318	STHCBS139747_007901-T1
OG0000318	STHCBS139747_007915-T1
OG0000319	STHCBS139747_002527-T1
OG0000321	STHCBS139747_000159-T1
OG0000322	STHCBS139747_002464-T1
OG0000323	STHCBS139747_002404-T1
OG0000326	STHCBS139747_001062-T1
OG0000326	STHCBS139747_006495-T1
OG0000327	STHCBS139747_001347-T1
OG0000328	STHCBS139747_002659-T1
OG0000329	STHCBS139747_006872-T1
OG0000330	STHCBS139747_006975-T1
OG0000331	STHCBS139747_005113-T1
OG0000332	STHCBS139747_005352-T1
OG0000333	STHCBS139747_002181-T1
OG0000334	STHCBS139747_001606-T1
OG0000335	STHCBS139747_000762-T1
OG0000336	STHCBS139747_003816-T1
OG0000336	STHCBS139747_003817-T1
OG0000337	STHCBS139747_001049-T1
OG0000338	STHCBS139747_005938-T1
OG0000339	STHCBS139747_002746-T1
OG0000340	STHCBS139747_006795-T1
OG0000340	STHCBS139747_006796-T1
OG0000342	STHCBS139747_005825-T1
OG0000342	STHCBS139747_005826-T1
OG0000343	STHCBS139747_001491-T1
OG0000345	STHCBS139747_004795-T1
OG0000346	STHCBS139747_003863-T1
OG0000347	STHCBS139747_006119-T1
OG0000349	STHCBS139747_004791-T1
OG0000350	STHCBS139747_004283-T1
OG0000351	STHCBS139747_002430-T1
OG0000351	STHCBS139747_002431-T1
OG0000352	STHCBS139747_000808-T1
OG0000353	STHCBS139747_004607-T1
OG0000354	STHCBS139747_003111-T1
OG0000355	STHCBS139747_000446-T1
OG0000356	STHCBS139747_004945-T1
OG0000357	STHCBS139747_001984-T1
OG0000359	STHCBS139747_007736-T1
OG0000360	STHCBS139747_001165-T1
OG0000361	STHCBS139747_007084-T1
OG0000363	STHCBS139747_005351-T1
OG0000364	STHCBS139747_007357-T1
OG0000365	STHCBS139747_000377-T1
OG0000369	STHCBS139747_007328-T1
OG0000371	STHCBS139747_005934-T1
OG0000372	STHCBS139747_005939-T1
OG0000374	STHCBS139747_007235-T1
OG0000375	STHCBS139747_007386-T1
OG0000376	STHCBS139747_001759-T1
OG0000378	STHCBS139747_001505-T1
OG0000379	STHCBS139747_005782-T1
OG0000380	STHCBS139747_004851-T1
OG0000380	STHCBS139747_006199-T1
OG0000381	STHCBS139747_005756-T1
OG0000382	STHCBS139747_006057-T1
OG0000383	STHCBS139747_003689-T1
OG0000384	STHCBS139747_008034-T1
OG0000385	STHCBS139747_004710-T1
OG0000386	STHCBS139747_002574-T1
OG0000387	STHCBS139747_004327-T1
OG0000388	STHCBS139747_003540-T1
OG0000390	STHCBS139747_000045-T1
OG0000391	STHCBS139747_006725-T1
OG0000392	STHCBS139747_002261-T1
OG0000393	STHCBS139747_003927-T1
OG0000394	STHCBS139747_005330-T1
OG0000395	STHCBS139747_002487-T1
OG0000396	STHCBS139747_006832-T1
OG0000397	STHCBS139747_006827-T1
OG0000398	STHCBS139747_004457-T1
OG0000399	STHCBS139747_000535-T1
OG0000401	STHCBS139747_000155-T1
OG0000402	STHCBS139747_000056-T1
OG0000404	STHCBS139747_001330-T1
OG0000405	STHCBS139747_001373-T1
OG0000405	STHCBS139747_001374-T1
OG0000406	STHCBS139747_001430-T1
OG0000407	STHCBS139747_001433-T1
OG0000408	STHCBS139747_001440-T1
OG0000409	STHCBS139747_002620-T1
OG0000409	STHCBS139747_002621-T1
OG0000411	STHCBS139747_006616-T1
OG0000411	STHCBS139747_007465-T1
OG0000411	STHCBS139747_007466-T1
OG0000412	STHCBS139747_000261-T1
OG0000413	STHCBS139747_003394-T1
OG0000414	STHCBS139747_003748-T1
OG0000415	STHCBS139747_007635-T1
OG0000416	STHCBS139747_004666-T1
OG0000417	STHCBS139747_006740-T1
OG0000418	STHCBS139747_006207-T1
OG0000420	STHCBS139747_007525-T1
OG0000421	STHCBS139747_005017-T1
OG0000422	STHCBS139747_003484-T1
OG0000423	STHCBS139747_003675-T1
OG0000423	STHCBS139747_004942-T1
OG0000424	STHCBS139747_000776-T1
OG0000425	STHCBS139747_003030-T1
OG0000426	STHCBS139747_003057-T1
OG0000426	STHCBS139747_003058-T1
OG0000427	STHCBS139747_005141-T1
OG0000428	STHCBS139747_005195-T1
OG0000430	STHCBS139747_005423-T1
OG0000431	STHCBS139747_003773-T1
OG0000432	STHCBS139747_000274-T1
OG0000433	STHCBS139747_000276-T1
OG0000434	STHCBS139747_000313-T1
OG0000435	STHCBS139747_005916-T1
OG0000438	STHCBS139747_001914-T1
OG0000439	STHCBS139747_002413-T1
OG0000440	STHCBS139747_002771-T1
OG0000441	STHCBS139747_002757-T1
OG0000442	STHCBS139747_002755-T1
OG0000443	STHCBS139747_004128-T1
OG0000444	STHCBS139747_005438-T1
OG0000445	STHCBS139747_000835-T1
OG0000446	STHCBS139747_007921-T1
OG0000448	STHCBS139747_002271-T1
OG0000448	STHCBS139747_003760-T1
OG0000449	STHCBS139747_003758-T1
OG0000451	STHCBS139747_007990-T1
OG0000452	STHCBS139747_002839-T1
OG0000452	STHCBS139747_002840-T1
OG0000453	STHCBS139747_005901-T1
OG0000454	STHCBS139747_007395-T1
OG0000456	STHCBS139747_003641-T1
OG0000457	STHCBS139747_003646-T1
OG0000458	STHCBS139747_005470-T1
OG0000459	STHCBS139747_004914-T1
OG0000460	STHCBS139747_004434-T1
OG0000461	STHCBS139747_005726-T1
OG0000462	STHCBS139747_007549-T1
OG0000463	STHCBS139747_007552-T1
OG0000464	STHCBS139747_001562-T1
OG0000465	STHCBS139747_003296-T1
OG0000466	STHCBS139747_003292-T1
OG0000467	STHCBS139747_002702-T1
OG0000468	STHCBS139747_001457-T1
OG0000469	STHCBS139747_003417-T1
OG0000470	STHCBS139747_007210-T1
OG0000470	STHCBS139747_007211-T1
OG0000471	STHCBS139747_004776-T1
OG0000471	STHCBS139747_007048-T1
OG0000472	STHCBS139747_003217-T1
OG0000472	STHCBS139747_006012-T1
OG0000473	STHCBS139747_006422-T1
OG0000474	STHCBS139747_005987-T1
OG0000475	STHCBS139747_000571-T1
OG0000476	STHCBS139747_003966-T1
OG0000477	STHCBS139747_003886-T1
OG0000478	STHCBS139747_003250-T1
OG0000479	STHCBS139747_003245-T1
OG0000480	STHCBS139747_001043-T1
OG0000481	STHCBS139747_000819-T1
OG0000482	STHCBS139747_004608-T1
OG0000483	STHCBS139747_005719-T1
OG0000484	STHCBS139747_005286-T1
OG0000485	STHCBS139747_006596-T1
OG0000486	STHCBS139747_003191-T1
OG0000487	STHCBS139747_000085-T1
OG0000488	STHCBS139747_000538-T1
OG0000489	STHCBS139747_004859-T1
OG0000490	STHCBS139747_005817-T1
OG0000491	STHCBS139747_007952-T1
OG0000492	STHCBS139747_000601-T1
OG0000493	STHCBS139747_001309-T1
OG0000494	STHCBS139747_001302-T1
OG0000495	STHCBS139747_008049-T1
OG0000496	STHCBS139747_003180-T1
OG0000497	STHCBS139747_003334-T1
OG0000498	STHCBS139747_001848-T1
OG0000500	STHCBS139747_006505-T1
OG0000501	STHCBS139747_004263-T1
OG0000502	STHCBS139747_006809-T1
OG0000506	STHCBS139747_001388-T1
OG0000506	STHCBS139747_005138-T1
OG0000507	STHCBS139747_001397-T1
OG0000508	STHCBS139747_001413-T1
OG0000509	STHCBS139747_001429-T1
OG0000510	STHCBS139747_000195-T1
OG0000511	STHCBS139747_002622-T1
OG0000512	STHCBS139747_002634-T1
OG0000513	STHCBS139747_002655-T1
OG0000514	STHCBS139747_002658-T1
OG0000515	STHCBS139747_002668-T1
OG0000516	STHCBS139747_005572-T1
OG0000517	STHCBS139747_005576-T1
OG0000518	STHCBS139747_005595-T1
OG0000519	STHCBS139747_005596-T1
OG0000520	STHCBS139747_003010-T1
OG0000521	STHCBS139747_003003-T1
OG0000522	STHCBS139747_006618-T1
OG0000523	STHCBS139747_007740-T1
OG0000524	STHCBS139747_001121-T1
OG0000525	STHCBS139747_001128-T1
OG0000526	STHCBS139747_001149-T1
OG0000527	STHCBS139747_001151-T1
OG0000528	STHCBS139747_001155-T1
OG0000529	STHCBS139747_000874-T1
OG0000529	STHCBS139747_001094-T1
OG0000530	STHCBS139747_001085-T1
OG0000531	STHCBS139747_001083-T1
OG0000532	STHCBS139747_003398-T1
OG0000533	STHCBS139747_003397-T1
OG0000534	STHCBS139747_003395-T1
OG0000535	STHCBS139747_003393-T1
OG0000536	STHCBS139747_003386-T1
OG0000537	STHCBS139747_003365-T1
OG0000538	STHCBS139747_003347-T1
OG0000539	STHCBS139747_007070-T1
OG0000540	STHCBS139747_007087-T1
OG0000541	STHCBS139747_006750-T1
OG0000542	STHCBS139747_007642-T1
OG0000543	STHCBS139747_006088-T1
OG0000544	STHCBS139747_004755-T1
OG0000544	STHCBS139747_007905-T1
OG0000546	STHCBS139747_006863-T1
OG0000547	STHCBS139747_005565-T1
OG0000548	STHCBS139747_005555-T1
OG0000549	STHCBS139747_005549-T1
OG0000550	STHCBS139747_004566-T1
OG0000551	STHCBS139747_004524-T1
OG0000552	STHCBS139747_001200-T1
OG0000553	STHCBS139747_006973-T1
OG0000554	STHCBS139747_006974-T1
OG0000555	STHCBS139747_006982-T1
OG0000556	STHCBS139747_006536-T1
OG0000557	STHCBS139747_006521-T1
OG0000558	STHCBS139747_005137-T1
OG0000559	STHCBS139747_005135-T1
OG0000560	STHCBS139747_005128-T1
OG0000561	STHCBS139747_005127-T1
OG0000562	STHCBS139747_005107-T1
OG0000563	STHCBS139747_005102-T1
OG0000564	STHCBS139747_005095-T1
OG0000566	STHCBS139747_005358-T1
OG0000567	STHCBS139747_005367-T1
OG0000568	STHCBS139747_004642-T1
OG0000569	STHCBS139747_004652-T1
OG0000570	STHCBS139747_007442-T1
OG0000571	STHCBS139747_005665-T1
OG0000572	STHCBS139747_006255-T1
OG0000573	STHCBS139747_006235-T1
OG0000574	STHCBS139747_004740-T1
OG0000574	STHCBS139747_007274-T1
OG0000575	STHCBS139747_006924-T1
OG0000576	STHCBS139747_006900-T1
OG0000577	STHCBS139747_006729-T1
OG0000578	STHCBS139747_007918-T1
OG0000579	STHCBS139747_002174-T1
OG0000580	STHCBS139747_002138-T1
OG0000581	STHCBS139747_007565-T1
OG0000582	STHCBS139747_008039-T1
OG0000583	STHCBS139747_007510-T1
OG0000584	STHCBS139747_007180-T1
OG0000585	STHCBS139747_004892-T1
OG0000586	STHCBS139747_003898-T1
OG0000587	STHCBS139747_003909-T1
OG0000588	STHCBS139747_006560-T1
OG0000589	STHCBS139747_006542-T1
OG0000590	STHCBS139747_001595-T1
OG0000591	STHCBS139747_001620-T1
OG0000592	STHCBS139747_001637-T1
OG0000593	STHCBS139747_004888-T1
OG0000594	STHCBS139747_004992-T1
OG0000595	STHCBS139747_004977-T1
OG0000596	STHCBS139747_001526-T1
OG0000596	STHCBS139747_004957-T1
OG0000597	STHCBS139747_005520-T1
OG0000598	STHCBS139747_005518-T1
OG0000599	STHCBS139747_007034-T1
OG0000600	STHCBS139747_007776-T1
OG0000601	STHCBS139747_007650-T1
OG0000602	STHCBS139747_007657-T1
OG0000603	STHCBS139747_004380-T1
OG0000605	STHCBS139747_007153-T1
OG0000606	STHCBS139747_007152-T1
OG0000607	STHCBS139747_007955-T1
OG0000608	STHCBS139747_005962-T1
OG0000609	STHCBS139747_000731-T1
OG0000610	STHCBS139747_000756-T1
OG0000613	STHCBS139747_003042-T1
OG0000614	STHCBS139747_002016-T1
OG0000614	STHCBS139747_005196-T1
OG0000615	STHCBS139747_002034-T1
OG0000616	STHCBS139747_002043-T1
OG0000617	STHCBS139747_002046-T1
OG0000618	STHCBS139747_001850-T1
OG0000619	STHCBS139747_006191-T1
OG0000620	STHCBS139747_003820-T1
OG0000621	STHCBS139747_003796-T1
OG0000622	STHCBS139747_003791-T1
OG0000623	STHCBS139747_003787-T1
OG0000624	STHCBS139747_007689-T1
OG0000626	STHCBS139747_005937-T1
OG0000627	STHCBS139747_000271-T1
OG0000628	STHCBS139747_000278-T1
OG0000629	STHCBS139747_000287-T1
OG0000630	STHCBS139747_000309-T1
OG0000631	STHCBS139747_000319-T1
OG0000631	STHCBS139747_005764-T1
OG0000632	STHCBS139747_000344-T1
OG0000633	STHCBS139747_000977-T1
OG0000634	STHCBS139747_000994-T1
OG0000635	STHCBS139747_001004-T1
OG0000636	STHCBS139747_001018-T1
OG0000637	STHCBS139747_001036-T1
OG0000638	STHCBS139747_005924-T1
OG0000639	STHCBS139747_005925-T1
OG0000640	STHCBS139747_006159-T1
OG0000641	STHCBS139747_001895-T1
OG0000642	STHCBS139747_001891-T1
OG0000643	STHCBS139747_001856-T1
OG0000644	STHCBS139747_001844-T1
OG0000645	STHCBS139747_001816-T1
OG0000646	STHCBS139747_001913-T1
OG0000647	STHCBS139747_001918-T1
OG0000648	STHCBS139747_001935-T1
OG0000649	STHCBS139747_001959-T1
OG0000650	STHCBS139747_007098-T1
OG0000651	STHCBS139747_007093-T1
OG0000652	STHCBS139747_002414-T1
