Orthogroup	Protein_ID
OG0000028	SBRCBS47491_004706-T1
OG0000028	SBRCBS47491_009097-T1
OG0000028	SBRCBS47491_009617-T1
OG0000028	SBRCBS47491_010187-T1
OG0000028	SBRCBS47491_010199-T1
OG0000028	SBRCBS47491_010260-T1
OG0000028	SBRCBS47491_010261-T1
OG0000028	SBRCBS47491_010262-T1
OG0000030	SBRCBS47491_006581-T1
OG0000030	SBRCBS47491_006585-T1
OG0000030	SBRCBS47491_007880-T1
OG0000030	SBRCBS47491_008078-T1
OG0000030	SBRCBS47491_009854-T1
OG0000031	SBRCBS47491_002207-T1
OG0000031	SBRCBS47491_006235-T1
OG0000032	SBRCBS47491_006412-T1
OG0000032	SBRCBS47491_007453-T1
OG0000032	SBRCBS47491_007509-T1
OG0000033	SBRCBS47491_001592-T1
OG0000033	SBRCBS47491_002217-T1
OG0000033	SBRCBS47491_009183-T1
OG0000033	SBRCBS47491_009520-T1
OG0000034	SBRCBS47491_000162-T1
OG0000034	SBRCBS47491_005393-T1
OG0000034	SBRCBS47491_007873-T1
OG0000034	SBRCBS47491_007883-T1
OG0000034	SBRCBS47491_008255-T1
OG0000035	SBRCBS47491_000845-T1
OG0000035	SBRCBS47491_006130-T1
OG0000035	SBRCBS47491_008572-T1
OG0000036	SBRCBS47491_001661-T1
OG0000036	SBRCBS47491_010216-T1
OG0000037	SBRCBS47491_002990-T1
OG0000037	SBRCBS47491_004094-T1
OG0000037	SBRCBS47491_006286-T1
OG0000038	SBRCBS47491_005841-T1
OG0000039	SBRCBS47491_000579-T1
OG0000039	SBRCBS47491_001256-T1
OG0000040	SBRCBS47491_002073-T1
OG0000040	SBRCBS47491_003982-T1
OG0000040	SBRCBS47491_008423-T1
OG0000041	SBRCBS47491_003598-T1
OG0000041	SBRCBS47491_006397-T1
OG0000041	SBRCBS47491_008721-T1
OG0000042	SBRCBS47491_005107-T1
OG0000042	SBRCBS47491_006619-T1
OG0000042	SBRCBS47491_007335-T1
OG0000043	SBRCBS47491_000771-T1
OG0000043	SBRCBS47491_002227-T1
OG0000043	SBRCBS47491_009563-T1
OG0000045	SBRCBS47491_000827-T1
OG0000045	SBRCBS47491_006448-T1
OG0000045	SBRCBS47491_007383-T1
OG0000046	SBRCBS47491_003430-T1
OG0000046	SBRCBS47491_003981-T1
OG0000046	SBRCBS47491_004383-T1
OG0000047	SBRCBS47491_000593-T1
OG0000047	SBRCBS47491_001896-T1
OG0000047	SBRCBS47491_001897-T1
OG0000048	SBRCBS47491_000772-T1
OG0000048	SBRCBS47491_006135-T1
OG0000048	SBRCBS47491_006474-T1
OG0000048	SBRCBS47491_006478-T1
OG0000049	SBRCBS47491_000917-T1
OG0000049	SBRCBS47491_003955-T1
OG0000049	SBRCBS47491_006579-T1
OG0000050	SBRCBS47491_001822-T1
OG0000050	SBRCBS47491_003394-T1
OG0000050	SBRCBS47491_009286-T1
OG0000050	SBRCBS47491_009868-T1
OG0000050	SBRCBS47491_010100-T1
OG0000050	SBRCBS47491_010225-T1
OG0000051	SBRCBS47491_002828-T1
OG0000051	SBRCBS47491_006315-T1
OG0000051	SBRCBS47491_008512-T1
OG0000052	SBRCBS47491_005437-T1
OG0000052	SBRCBS47491_008352-T1
OG0000053	SBRCBS47491_007045-T1
OG0000053	SBRCBS47491_008047-T1
OG0000053	SBRCBS47491_008639-T1
OG0000053	SBRCBS47491_009365-T1
OG0000054	SBRCBS47491_000666-T1
OG0000054	SBRCBS47491_002235-T1
OG0000054	SBRCBS47491_005200-T1
OG0000054	SBRCBS47491_005546-T1
OG0000055	SBRCBS47491_001823-T1
OG0000055	SBRCBS47491_004475-T1
OG0000055	SBRCBS47491_007068-T1
OG0000056	SBRCBS47491_005779-T1
OG0000056	SBRCBS47491_007863-T1
OG0000057	SBRCBS47491_006866-T1
OG0000057	SBRCBS47491_007918-T1
OG0000058	SBRCBS47491_000706-T1
OG0000058	SBRCBS47491_003701-T1
OG0000058	SBRCBS47491_006418-T1
OG0000059	SBRCBS47491_004439-T1
OG0000059	SBRCBS47491_006275-T1
OG0000060	SBRCBS47491_005460-T1
OG0000060	SBRCBS47491_005615-T1
OG0000060	SBRCBS47491_007510-T1
OG0000060	SBRCBS47491_009281-T1
OG0000062	SBRCBS47491_000825-T1
OG0000062	SBRCBS47491_007382-T1
OG0000063	SBRCBS47491_000832-T1
OG0000063	SBRCBS47491_007979-T1
OG0000064	SBRCBS47491_000846-T1
OG0000065	SBRCBS47491_003921-T1
OG0000065	SBRCBS47491_004502-T1
OG0000065	SBRCBS47491_006066-T1
OG0000066	SBRCBS47491_004153-T1
OG0000066	SBRCBS47491_009961-T1
OG0000067	SBRCBS47491_005712-T1
OG0000067	SBRCBS47491_009964-T1
OG0000068	SBRCBS47491_007324-T1
OG0000068	SBRCBS47491_007495-T1
OG0000068	SBRCBS47491_010012-T1
OG0000069	SBRCBS47491_002102-T1
OG0000069	SBRCBS47491_005571-T1
OG0000070	SBRCBS47491_004180-T1
OG0000071	SBRCBS47491_006393-T1
OG0000072	SBRCBS47491_006614-T1
OG0000072	SBRCBS47491_008046-T1
OG0000072	SBRCBS47491_010086-T1
OG0000073	SBRCBS47491_001824-T1
OG0000073	SBRCBS47491_002456-T1
OG0000073	SBRCBS47491_004572-T1
OG0000073	SBRCBS47491_006200-T1
OG0000073	SBRCBS47491_006867-T1
OG0000073	SBRCBS47491_009178-T1
OG0000074	SBRCBS47491_002838-T1
OG0000074	SBRCBS47491_003735-T1
OG0000074	SBRCBS47491_010208-T1
OG0000076	SBRCBS47491_000641-T1
OG0000076	SBRCBS47491_003884-T1
OG0000076	SBRCBS47491_008696-T1
OG0000077	SBRCBS47491_001764-T1
OG0000077	SBRCBS47491_009033-T1
OG0000077	SBRCBS47491_010252-T1
OG0000078	SBRCBS47491_005258-T1
OG0000078	SBRCBS47491_008630-T1
OG0000079	SBRCBS47491_006642-T1
OG0000079	SBRCBS47491_009230-T1
OG0000080	SBRCBS47491_007311-T1
OG0000081	SBRCBS47491_001670-T1
OG0000081	SBRCBS47491_009166-T1
OG0000082	SBRCBS47491_002679-T1
OG0000082	SBRCBS47491_007353-T1
OG0000083	SBRCBS47491_003458-T1
OG0000083	SBRCBS47491_003480-T1
OG0000083	SBRCBS47491_010197-T1
OG0000084	SBRCBS47491_000921-T1
OG0000084	SBRCBS47491_001482-T1
OG0000084	SBRCBS47491_003934-T1
OG0000085	SBRCBS47491_001057-T1
OG0000085	SBRCBS47491_005889-T1
OG0000085	SBRCBS47491_008644-T1
OG0000086	SBRCBS47491_001104-T1
OG0000086	SBRCBS47491_001580-T1
OG0000086	SBRCBS47491_008773-T1
OG0000087	SBRCBS47491_004688-T1
OG0000087	SBRCBS47491_006525-T1
OG0000088	SBRCBS47491_005772-T1
OG0000088	SBRCBS47491_008813-T1
OG0000089	SBRCBS47491_006087-T1
OG0000089	SBRCBS47491_006088-T1
OG0000090	SBRCBS47491_006312-T1
OG0000091	SBRCBS47491_008624-T1
OG0000093	SBRCBS47491_002127-T1
OG0000093	SBRCBS47491_003411-T1
OG0000093	SBRCBS47491_007847-T1
OG0000094	SBRCBS47491_002218-T1
OG0000094	SBRCBS47491_002223-T1
OG0000094	SBRCBS47491_004483-T1
OG0000094	SBRCBS47491_006577-T1
OG0000095	SBRCBS47491_002617-T1
OG0000095	SBRCBS47491_008757-T1
OG0000096	SBRCBS47491_003950-T1
OG0000096	SBRCBS47491_004265-T1
OG0000096	SBRCBS47491_004540-T1
OG0000096	SBRCBS47491_005896-T1
OG0000096	SBRCBS47491_008731-T1
OG0000097	SBRCBS47491_004836-T1
OG0000097	SBRCBS47491_009023-T1
OG0000097	SBRCBS47491_009677-T1
OG0000098	SBRCBS47491_007085-T1
OG0000100	SBRCBS47491_000068-T1
OG0000100	SBRCBS47491_000069-T1
OG0000101	SBRCBS47491_000609-T1
OG0000101	SBRCBS47491_003522-T1
OG0000101	SBRCBS47491_004482-T1
OG0000101	SBRCBS47491_006576-T1
OG0000102	SBRCBS47491_000916-T1
OG0000102	SBRCBS47491_004032-T1
OG0000103	SBRCBS47491_001261-T1
OG0000103	SBRCBS47491_002152-T1
OG0000103	SBRCBS47491_002153-T1
OG0000103	SBRCBS47491_003364-T1
OG0000104	SBRCBS47491_002193-T1
OG0000104	SBRCBS47491_008048-T1
OG0000105	SBRCBS47491_002196-T1
OG0000105	SBRCBS47491_008284-T1
OG0000105	SBRCBS47491_010215-T1
OG0000106	SBRCBS47491_002222-T1
OG0000106	SBRCBS47491_002455-T1
OG0000107	SBRCBS47491_008011-T1
OG0000107	SBRCBS47491_009687-T1
OG0000108	SBRCBS47491_009423-T1
OG0000109	SBRCBS47491_000894-T1
OG0000109	SBRCBS47491_000895-T1
OG0000110	SBRCBS47491_001413-T1
OG0000110	SBRCBS47491_001792-T1
OG0000110	SBRCBS47491_005405-T1
OG0000110	SBRCBS47491_008252-T1
OG0000110	SBRCBS47491_008755-T1
OG0000111	SBRCBS47491_001662-T1
OG0000111	SBRCBS47491_007293-T1
OG0000112	SBRCBS47491_001713-T1
OG0000112	SBRCBS47491_004952-T1
OG0000112	SBRCBS47491_007905-T1
OG0000113	SBRCBS47491_001796-T1
OG0000113	SBRCBS47491_005389-T1
OG0000113	SBRCBS47491_009454-T1
OG0000114	SBRCBS47491_004243-T1
OG0000114	SBRCBS47491_007949-T1
OG0000115	SBRCBS47491_006845-T1
OG0000116	SBRCBS47491_008034-T1
OG0000117	SBRCBS47491_008416-T1
OG0000117	SBRCBS47491_008503-T1
OG0000121	SBRCBS47491_001291-T1
OG0000122	SBRCBS47491_001657-T1
OG0000122	SBRCBS47491_009493-T1
OG0000123	SBRCBS47491_003515-T1
OG0000123	SBRCBS47491_006208-T1
OG0000123	SBRCBS47491_006722-T1
OG0000124	SBRCBS47491_003885-T1
OG0000124	SBRCBS47491_004568-T1
OG0000124	SBRCBS47491_009181-T1
OG0000125	SBRCBS47491_004512-T1
OG0000125	SBRCBS47491_009307-T1
OG0000125	SBRCBS47491_009685-T1
OG0000126	SBRCBS47491_005551-T1
OG0000126	SBRCBS47491_009091-T1
OG0000126	SBRCBS47491_009898-T1
OG0000127	SBRCBS47491_005640-T1
OG0000127	SBRCBS47491_007441-T1
OG0000128	SBRCBS47491_005684-T1
OG0000129	SBRCBS47491_009419-T1
OG0000130	SBRCBS47491_009494-T1
OG0000130	SBRCBS47491_010072-T1
OG0000131	SBRCBS47491_000428-T1
OG0000131	SBRCBS47491_009244-T1
OG0000132	SBRCBS47491_000603-T1
OG0000132	SBRCBS47491_006340-T1
OG0000133	SBRCBS47491_000795-T1
OG0000133	SBRCBS47491_005153-T1
OG0000134	SBRCBS47491_001619-T1
OG0000134	SBRCBS47491_002492-T1
OG0000134	SBRCBS47491_004639-T1
OG0000135	SBRCBS47491_001677-T1
OG0000136	SBRCBS47491_002743-T1
OG0000136	SBRCBS47491_004772-T1
OG0000137	SBRCBS47491_002841-T1
OG0000138	SBRCBS47491_004301-T1
OG0000138	SBRCBS47491_004302-T1
OG0000139	SBRCBS47491_004611-T1
OG0000139	SBRCBS47491_008440-T1
OG0000139	SBRCBS47491_009092-T1
OG0000139	SBRCBS47491_009484-T1
OG0000140	SBRCBS47491_004926-T1
OG0000140	SBRCBS47491_008951-T1
OG0000141	SBRCBS47491_005109-T1
OG0000142	SBRCBS47491_005685-T1
OG0000142	SBRCBS47491_005686-T1
OG0000143	SBRCBS47491_006964-T1
OG0000143	SBRCBS47491_006967-T1
OG0000144	SBRCBS47491_008382-T1
OG0000144	SBRCBS47491_008383-T1
OG0000145	SBRCBS47491_000422-T1
OG0000145	SBRCBS47491_003198-T1
OG0000146	SBRCBS47491_000519-T1
OG0000146	SBRCBS47491_004776-T1
OG0000147	SBRCBS47491_000644-T1
OG0000147	SBRCBS47491_002937-T1
OG0000148	SBRCBS47491_000646-T1
OG0000148	SBRCBS47491_004731-T1
OG0000148	SBRCBS47491_006735-T1
OG0000148	SBRCBS47491_009711-T1
OG0000149	SBRCBS47491_000656-T1
OG0000149	SBRCBS47491_006586-T1
OG0000149	SBRCBS47491_007386-T1
OG0000149	SBRCBS47491_009855-T1
OG0000150	SBRCBS47491_000677-T1
OG0000150	SBRCBS47491_005357-T1
OG0000151	SBRCBS47491_001637-T1
OG0000151	SBRCBS47491_005717-T1
OG0000152	SBRCBS47491_001791-T1
OG0000152	SBRCBS47491_004661-T1
OG0000152	SBRCBS47491_005702-T1
OG0000153	SBRCBS47491_003361-T1
OG0000153	SBRCBS47491_009608-T1
OG0000154	SBRCBS47491_003943-T1
OG0000154	SBRCBS47491_005202-T1
OG0000155	SBRCBS47491_003958-T1
OG0000155	SBRCBS47491_003960-T1
OG0000155	SBRCBS47491_007042-T1
OG0000156	SBRCBS47491_004560-T1
OG0000156	SBRCBS47491_007689-T1
OG0000157	SBRCBS47491_004654-T1
OG0000157	SBRCBS47491_009282-T1
OG0000158	SBRCBS47491_005474-T1
OG0000158	SBRCBS47491_009501-T1
OG0000159	SBRCBS47491_005676-T1
OG0000159	SBRCBS47491_009060-T1
OG0000160	SBRCBS47491_005984-T1
OG0000160	SBRCBS47491_005985-T1
OG0000161	SBRCBS47491_006946-T1
OG0000161	SBRCBS47491_008866-T1
OG0000161	SBRCBS47491_010022-T1
OG0000162	SBRCBS47491_008488-T1
OG0000162	SBRCBS47491_008489-T1
OG0000163	SBRCBS47491_008909-T1
OG0000163	SBRCBS47491_009117-T1
OG0000164	SBRCBS47491_000396-T1
OG0000165	SBRCBS47491_000520-T1
OG0000165	SBRCBS47491_004775-T1
OG0000166	SBRCBS47491_000794-T1
OG0000166	SBRCBS47491_007498-T1
OG0000167	SBRCBS47491_000800-T1
OG0000167	SBRCBS47491_002913-T1
OG0000168	SBRCBS47491_001112-T1
OG0000169	SBRCBS47491_004182-T1
OG0000169	SBRCBS47491_005263-T1
OG0000170	SBRCBS47491_004190-T1
OG0000171	SBRCBS47491_004581-T1
OG0000171	SBRCBS47491_005402-T1
OG0000172	SBRCBS47491_005197-T1
OG0000172	SBRCBS47491_009607-T1
OG0000172	SBRCBS47491_010104-T1
OG0000173	SBRCBS47491_005386-T1
OG0000173	SBRCBS47491_006241-T1
OG0000174	SBRCBS47491_005414-T1
OG0000175	SBRCBS47491_005550-T1
OG0000175	SBRCBS47491_008282-T1
OG0000176	SBRCBS47491_007076-T1
OG0000177	SBRCBS47491_007278-T1
OG0000178	SBRCBS47491_007308-T1
OG0000179	SBRCBS47491_007973-T1
OG0000179	SBRCBS47491_009696-T1
OG0000180	SBRCBS47491_008054-T1
OG0000180	SBRCBS47491_008908-T1
OG0000181	SBRCBS47491_008974-T1
OG0000182	SBRCBS47491_009418-T1
OG0000183	SBRCBS47491_010048-T1
OG0000185	SBRCBS47491_000633-T1
OG0000185	SBRCBS47491_002369-T1
OG0000185	SBRCBS47491_004535-T1
OG0000185	SBRCBS47491_009132-T1
OG0000186	SBRCBS47491_000663-T1
OG0000186	SBRCBS47491_009110-T1
OG0000187	SBRCBS47491_000821-T1
OG0000187	SBRCBS47491_004473-T1
OG0000187	SBRCBS47491_006604-T1
OG0000187	SBRCBS47491_006925-T1
OG0000188	SBRCBS47491_001797-T1
OG0000188	SBRCBS47491_002075-T1
OG0000189	SBRCBS47491_001865-T1
OG0000189	SBRCBS47491_009930-T1
OG0000190	SBRCBS47491_002117-T1
OG0000190	SBRCBS47491_002663-T1
OG0000190	SBRCBS47491_003602-T1
OG0000190	SBRCBS47491_004703-T1
OG0000191	SBRCBS47491_002184-T1
OG0000191	SBRCBS47491_002275-T1
OG0000192	SBRCBS47491_003860-T1
OG0000193	SBRCBS47491_004382-T1
OG0000193	SBRCBS47491_009071-T1
OG0000194	SBRCBS47491_004563-T1
OG0000195	SBRCBS47491_004697-T1
OG0000195	SBRCBS47491_007244-T1
OG0000196	SBRCBS47491_004954-T1
OG0000196	SBRCBS47491_006804-T1
OG0000196	SBRCBS47491_009948-T1
OG0000197	SBRCBS47491_005617-T1
OG0000197	SBRCBS47491_007175-T1
OG0000198	SBRCBS47491_005787-T1
OG0000198	SBRCBS47491_009047-T1
OG0000199	SBRCBS47491_005853-T1
OG0000199	SBRCBS47491_007428-T1
OG0000200	SBRCBS47491_007067-T1
OG0000200	SBRCBS47491_007573-T1
OG0000200	SBRCBS47491_008071-T1
OG0000201	SBRCBS47491_007561-T1
OG0000201	SBRCBS47491_009829-T1
OG0000202	SBRCBS47491_008403-T1
OG0000202	SBRCBS47491_009822-T1
OG0000203	SBRCBS47491_008516-T1
OG0000203	SBRCBS47491_009689-T1
OG0000204	SBRCBS47491_008807-T1
OG0000205	SBRCBS47491_009042-T1
OG0000205	SBRCBS47491_009334-T1
OG0000206	SBRCBS47491_009312-T1
OG0000207	SBRCBS47491_001188-T1
OG0000208	SBRCBS47491_001629-T1
OG0000208	SBRCBS47491_002563-T1
OG0000208	SBRCBS47491_004478-T1
OG0000209	SBRCBS47491_002140-T1
OG0000209	SBRCBS47491_002141-T1
OG0000209	SBRCBS47491_004782-T1
OG0000210	SBRCBS47491_002232-T1
OG0000211	SBRCBS47491_002363-T1
OG0000211	SBRCBS47491_002724-T1
OG0000212	SBRCBS47491_002508-T1
OG0000212	SBRCBS47491_003696-T1
OG0000212	SBRCBS47491_009609-T1
OG0000213	SBRCBS47491_003082-T1
OG0000213	SBRCBS47491_003083-T1
OG0000214	SBRCBS47491_003386-T1
OG0000215	SBRCBS47491_003387-T1
OG0000216	SBRCBS47491_003842-T1
OG0000217	SBRCBS47491_003895-T1
OG0000217	SBRCBS47491_009556-T1
OG0000218	SBRCBS47491_003942-T1
OG0000218	SBRCBS47491_005203-T1
OG0000218	SBRCBS47491_009569-T1
OG0000218	SBRCBS47491_009570-T1
OG0000218	SBRCBS47491_009873-T1
OG0000219	SBRCBS47491_004481-T1
OG0000219	SBRCBS47491_006575-T1
OG0000220	SBRCBS47491_004491-T1
OG0000220	SBRCBS47491_004493-T1
OG0000220	SBRCBS47491_004781-T1
OG0000220	SBRCBS47491_007431-T1
OG0000221	SBRCBS47491_005605-T1
OG0000221	SBRCBS47491_008650-T1
OG0000222	SBRCBS47491_006239-T1
OG0000223	SBRCBS47491_007332-T1
OG0000224	SBRCBS47491_009751-T1
OG0000225	SBRCBS47491_000017-T1
OG0000226	SBRCBS47491_000618-T1
OG0000226	SBRCBS47491_000619-T1
OG0000227	SBRCBS47491_000912-T1
OG0000227	SBRCBS47491_002678-T1
OG0000228	SBRCBS47491_001026-T1
OG0000229	SBRCBS47491_002493-T1
OG0000229	SBRCBS47491_006728-T1
OG0000229	SBRCBS47491_007497-T1
OG0000230	SBRCBS47491_002494-T1
OG0000230	SBRCBS47491_004931-T1
OG0000230	SBRCBS47491_008042-T1
OG0000231	SBRCBS47491_002557-T1
OG0000232	SBRCBS47491_002593-T1
OG0000232	SBRCBS47491_008728-T1
OG0000233	SBRCBS47491_002687-T1
OG0000233	SBRCBS47491_009407-T1
OG0000234	SBRCBS47491_002749-T1
OG0000234	SBRCBS47491_008074-T1
OG0000235	SBRCBS47491_003607-T1
OG0000236	SBRCBS47491_003788-T1
OG0000236	SBRCBS47491_008225-T1
OG0000237	SBRCBS47491_004517-T1
OG0000238	SBRCBS47491_005121-T1
OG0000238	SBRCBS47491_005785-T1
OG0000239	SBRCBS47491_005281-T1
OG0000240	SBRCBS47491_005780-T1
OG0000240	SBRCBS47491_009499-T1
OG0000241	SBRCBS47491_007723-T1
OG0000242	SBRCBS47491_008072-T1
OG0000243	SBRCBS47491_000209-T1
OG0000243	SBRCBS47491_001684-T1
OG0000244	SBRCBS47491_000504-T1
OG0000244	SBRCBS47491_005679-T1
OG0000245	SBRCBS47491_000600-T1
OG0000245	SBRCBS47491_009967-T1
OG0000246	SBRCBS47491_000616-T1
OG0000247	SBRCBS47491_000636-T1
OG0000247	SBRCBS47491_001844-T1
OG0000248	SBRCBS47491_000662-T1
OG0000248	SBRCBS47491_009632-T1
OG0000249	SBRCBS47491_000716-T1
OG0000249	SBRCBS47491_009416-T1
OG0000250	SBRCBS47491_000775-T1
OG0000250	SBRCBS47491_004496-T1
OG0000251	SBRCBS47491_000848-T1
OG0000251	SBRCBS47491_006199-T1
OG0000252	SBRCBS47491_001167-T1
OG0000252	SBRCBS47491_007445-T1
OG0000253	SBRCBS47491_001271-T1
OG0000253	SBRCBS47491_009197-T1
OG0000254	SBRCBS47491_001952-T1
OG0000255	SBRCBS47491_002263-T1
OG0000256	SBRCBS47491_002487-T1
OG0000256	SBRCBS47491_002772-T1
OG0000257	SBRCBS47491_002570-T1
OG0000257	SBRCBS47491_007856-T1
OG0000258	SBRCBS47491_002705-T1
OG0000258	SBRCBS47491_004687-T1
OG0000259	SBRCBS47491_002713-T1
OG0000259	SBRCBS47491_005692-T1
OG0000260	SBRCBS47491_002902-T1
OG0000260	SBRCBS47491_007146-T1
OG0000261	SBRCBS47491_003392-T1
OG0000261	SBRCBS47491_010227-T1
OG0000262	SBRCBS47491_003807-T1
OG0000263	SBRCBS47491_003986-T1
OG0000264	SBRCBS47491_004056-T1
OG0000264	SBRCBS47491_007460-T1
OG0000265	SBRCBS47491_004868-T1
OG0000265	SBRCBS47491_009568-T1
OG0000266	SBRCBS47491_005783-T1
OG0000266	SBRCBS47491_009500-T1
OG0000267	SBRCBS47491_006682-T1
OG0000268	SBRCBS47491_006988-T1
OG0000268	SBRCBS47491_006989-T1
OG0000269	SBRCBS47491_007004-T1
OG0000269	SBRCBS47491_008058-T1
OG0000269	SBRCBS47491_009796-T1
OG0000270	SBRCBS47491_009075-T1
OG0000270	SBRCBS47491_009489-T1
OG0000271	SBRCBS47491_009199-T1
OG0000272	SBRCBS47491_009540-T1
OG0000274	SBRCBS47491_000395-T1
OG0000274	SBRCBS47491_007669-T1
OG0000275	SBRCBS47491_000491-T1
OG0000276	SBRCBS47491_000631-T1
OG0000276	SBRCBS47491_003435-T1
OG0000276	SBRCBS47491_005942-T1
OG0000277	SBRCBS47491_001097-T1
OG0000277	SBRCBS47491_004521-T1
OG0000277	SBRCBS47491_008021-T1
OG0000278	SBRCBS47491_001535-T1
OG0000278	SBRCBS47491_002688-T1
OG0000278	SBRCBS47491_005403-T1
OG0000279	SBRCBS47491_001894-T1
OG0000280	SBRCBS47491_002364-T1
OG0000280	SBRCBS47491_006729-T1
